533	0	0.0264485
534	0	0.0264447
535	0	0.026441
536	0	0.0264373
537	0	0.0264337
538	0	0.02643
539	0	0.0264264
540	0	0.0264228
541	0	0.0264192
542	0	0.0264156
543	0	0.0264121
544	0	0.0264085
545	0	0.0264049
546	0	0.0264013
547	0	0.0263976
548	0	0.026394
549	0	0.0263905
550	0	0.0263869
551	0	0.0263833
552	0	0.0263797
553	0	0.0263762
554	0	0.0263725
555	0	0.026369
556	0	0.0263653
557	0	0.0263617
558	0	0.0263582
559	0	0.0263546
560	0	0.026351
561	0	0.0263474
562	0	0.0263438
563	0	0.0263385
564	0	0.0263336
565	0	0.0263291
566	0	0.0263248
567	0	0.0263208
568	0	0.0263169
569	0	0.0263131
570	0	0.0263094
571	0	0.0263057
572	0	0.026302
573	0	0.0262984
574	0	0.0262948
575	0	0.0262911
576	0	0.0262876
577	0	0.026284
578	0	0.0262804
579	0	0.0262768
580	0	0.0262733
581	0	0.0262697
582	0	0.0262661
583	0	0.0262625
584	0	0.0262589
585	0	0.0262554
586	0	0.0262519
587	0	0.0262483
588	0	0.0262448
589	0	0.0262412
590	0	0.0262377
591	0	0.0262341
592	0	0.0262305
593	0	0.026227
594	0	0.0262234
595	0	0.0262198
596	0	0.0262162
597	0	0.0262126
598	0	0.026209
599	0	0.0262055
600	0	0.0262019
601	0	0.0261983
602	0.01	0.0281951
603	0.02	0.0315926
604	0.03	0.0359707
605	0.04	0.0410356
606	0.05	0.0465814
607	0.06	0.052464
608	0.07	0.0585826
609	0.08	0.0648665
610	0.09	0.0712662
611	0.1	0.0777473
612	0.11	0.0842854
613	0.12	0.0908636
614	0.13	0.09747
615	0.14	0.104096
616	0.15	0.110737
617	0.16	0.117387
618	0.17	0.124044
619	0.18	0.130715
620	0.19	0.137387
621	0.2	0.144059
622	0.21	0.150733
623	0.22	0.157407
624	0.23	0.164082
625	0.24	0.170758
626	0.25	0.177434
627	0.26	0.184111
628	0.27	0.190788
629	0.28	0.197475
630	0.29	0.204163
631	0.3	0.210848
632	0.31	0.217532
633	0.32	0.224215
634	0.33	0.230897
635	0.34	0.237579
636	0.35	0.244261
637	0.36	0.250943
638	0.37	0.257625
639	0.38	0.264308
640	0.39	0.27099
641	0.4	0.277673
642	0.41	0.284357
643	0.42	0.291041
644	0.43	0.297725
645	0.44	0.30441
646	0.45	0.311095
647	0.46	0.317781
648	0.47	0.324467
649	0.48	0.331153
650	0.49	0.33784
651	0.5	0.344528
652	0.51	0.351215
653	0.52	0.357904
654	0.53	0.364593
655	0.54	0.371282
656	0.55	0.377971
657	0.56	0.384661
658	0.57	0.391352
659	0.58	0.398042
660	0.59	0.404734
661	0.6	0.411425
662	0.61	0.418117
663	0.62	0.42481
664	0.63	0.431503
665	0.64	0.438197
666	0.65	0.444891
667	0.66	0.451586
668	0.67	0.458282
669	0.68	0.464978
670	0.69	0.471674
671	0.7	0.47837
672	0.71	0.485066
673	0.72	0.491764
674	0.73	0.498462
675	0.74	0.50516
676	0.75	0.511858
677	0.76	0.518557
678	0.77	0.525256
679	0.78	0.531956
680	0.79	0.538656
681	0.8	0.545357
682	0.81	0.552058
683	0.82	0.558759
684	0.83	0.565461
685	0.84	0.572163
686	0.85	0.578866
687	0.86	0.585569
688	0.87	0.592273
689	0.88	0.598977
690	0.89	0.605681
691	0.9	0.612386
692	0.91	0.619092
693	0.92	0.625798
694	0.93	0.632505
695	0.94	0.639212
696	0.95	0.645919
697	0.96	0.652626
698	0.97	0.659335
699	0.98	0.666048
700	0.99	0.672761
701	1	0.679473
702	1.01	0.686185
703	1.02	0.692898
704	1.03	0.699611
705	1.04	0.706324
706	1.05	0.713037
707	1.06	0.719751
708	1.07	0.726464
709	1.08	0.733179
710	1.09	0.739893
711	1.1	0.746608
712	1.11	0.753323
713	1.12	0.760038
714	1.13	0.766755
715	1.14	0.773471
716	1.15	0.780189
717	1.16	0.786908
718	1.17	0.793627
719	1.18	0.800346
720	1.19	0.807066
721	1.2	0.813785
722	1.21	0.820505
723	1.22	0.827225
724	1.23	0.833974
725	1.24	0.840716
726	1.25	0.847452
727	1.26	0.854183
728	1.27	0.860914
729	1.28	0.867643
730	1.29	0.874371
731	1.3	0.881097
732	1.31	0.887824
733	1.32	0.89455
734	1.33	0.901277
735	1.34	0.908003
736	1.35	0.914729
737	1.36	0.921455
738	1.37	0.928183
739	1.38	0.93491
740	1.39	0.941638
741	1.4	0.948365
742	1.41	0.955094
743	1.42	0.961822
744	1.43	0.968552
745	1.44	0.975282
746	1.45	0.982013
747	1.46	0.988744
748	1.47	0.995475
749	1.48	1.00221
750	1.49	1.00894
751	1.5	1.01567
752	1.51	1.02241
753	1.52	1.02914
754	1.53	1.03587
755	1.54	1.0426
756	1.55	1.04934
757	1.56	1.05608
758	1.57	1.06281
759	1.58	1.06955
760	1.59	1.07628
761	1.6	1.08302
762	1.61	1.08976
763	1.62	1.09649
764	1.63	1.10323
765	1.64	1.10997
766	1.65	1.11671
767	1.66	1.12345
768	1.67	1.13019
769	1.68	1.13693
770	1.69	1.14367
771	1.7	1.15041
772	1.71	1.15715
773	1.72	1.16389
774	1.73	1.17063
775	1.74	1.17737
776	1.75	1.18412
777	1.76	1.19086
778	1.77	1.1976
779	1.78	1.20435
780	1.79	1.21109
781	1.8	1.21784
782	1.81	1.22458
783	1.82	1.23133
784	1.83	1.23807
785	1.84	1.24482
786	1.85	1.25156
787	1.86	1.25831
788	1.87	1.26506
789	1.88	1.27181
790	1.89	1.27856
791	1.9	1.28534
792	1.91	1.29218
793	1.92	1.299
794	1.93	1.3058
795	1.94	1.31259
796	1.95	1.31937
797	1.96	1.32613
798	1.97	1.3329
799	1.98	1.3397
800	1.99	1.34649
